p_id;p_nr;p_name;p_text;p_comp[zielgruppe];p_brand;a_id;a_nr;a_active;a_ean;a_prodnr;a_comp[farbe];a_comp[groesse];a_stock;a_media[image]{0};a_media[image]{1};a_media[image]{2};a_media[image]{3};a_media[image]{4};a_media[image]{5};p_comp[material]
8879;36630910;Anorak;Kurz geschnittener Anorak aus l„ssig gewaschenem Baumwoll-Material. Detailreich verarbeitet wird diese Jacke zum Allroundtalent.;Herren;DreiMaster;74521;4250713709417;1;4250713709417;3227;oliv;L;0;https://clientmedia.trade-server.net/1211_glago/media/8/06/54807.jpg;https://clientmedia.trade-server.net/1211_glago/media/8/08/54809.jpg;https://clientmedia.trade-server.net/1211_glago/media/8/10/54811.jpg;https://clientmedia.trade-server.net/1211_glago/media/8/12/54813.jpg;https://clientmedia.trade-server.net/1211_glago/media/8/14/54815.jpg;;100% Baumwolle
8879;36630910;Anorak;Kurz geschnittener Anorak aus l„ssig gewaschenem Baumwoll-Material. Detailreich verarbeitet wird diese Jacke zum Allroundtalent.;Herren;DreiMaster;74523;4250713709424;1;4250713709424;3227;oliv;XL;0;https://clientmedia.trade-server.net/1211_glago/media/8/06/54807.jpg;https://clientmedia.trade-server.net/1211_glago/media/8/08/54809.jpg;https://clientmedia.trade-server.net/1211_glago/media/8/10/54811.jpg;https://clientmedia.trade-server.net/1211_glago/media/8/12/54813.jpg;https://clientmedia.trade-server.net/1211_glago/media/8/14/54815.jpg;;100% Baumwolle
8879;36630910;Anorak;Kurz geschnittener Anorak aus l„ssig gewaschenem Baumwoll-Material. Detailreich verarbeitet wird diese Jacke zum Allroundtalent.;Herren;DreiMaster;74525;4250713709431;1;4250713709431;3227;oliv;XXL;0;https://clientmedia.trade-server.net/1211_glago/media/8/06/54807.jpg;https://clientmedia.trade-server.net/1211_glago/media/8/08/54809.jpg;https://clientmedia.trade-server.net/1211_glago/media/8/10/54811.jpg;https://clientmedia.trade-server.net/1211_glago/media/8/12/54813.jpg;https://clientmedia.trade-server.net/1211_glago/media/8/14/54815.jpg;;100% Baumwolle
8879;36630910;Anorak;Kurz geschnittener Anorak aus l„ssig gewaschenem Baumwoll-Material. Detailreich verarbeitet wird diese Jacke zum Allroundtalent.;Herren;DreiMaster;74527;4250713709448;1;4250713709448;3227;schwarz;S;0;https://clientmedia.trade-server.net/1211_glago/media/7/78/48779.jpg;https://clientmedia.trade-server.net/1211_glago/media/7/80/48781.jpg;https://clientmedia.trade-server.net/1211_glago/media/7/82/48783.jpg;https://clientmedia.trade-server.net/1211_glago/media/7/84/48785.jpg;https://clientmedia.trade-server.net/1211_glago/media/7/86/48787.jpg;;100% Baumwolle
8879;36630910;Anorak;Kurz geschnittener Anorak aus l„ssig gewaschenem Baumwoll-Material. Detailreich verarbeitet wird diese Jacke zum Allroundtalent.;Herren;DreiMaster;74529;4250713709455;1;4250713709455;3227;schwarz;M;0;https://clientmedia.trade-server.net/1211_glago/media/7/78/48779.jpg;https://clientmedia.trade-server.net/1211_glago/media/7/80/48781.jpg;https://clientmedia.trade-server.net/1211_glago/media/7/82/48783.jpg;https://clientmedia.trade-server.net/1211_glago/media/7/84/48785.jpg;https://clientmedia.trade-server.net/1211_glago/media/7/86/48787.jpg;;100% Baumwolle
8879;36630910;Anorak;Kurz geschnittener Anorak aus l„ssig gewaschenem Baumwoll-Material. Detailreich verarbeitet wird diese Jacke zum Allroundtalent.;Herren;DreiMaster;74531;4250713709462;1;4250713709462;3227;schwarz;L;0;https://clientmedia.trade-server.net/1211_glago/media/7/78/48779.jpg;https://clientmedia.trade-server.net/1211_glago/media/7/80/48781.jpg;https://clientmedia.trade-server.net/1211_glago/media/7/82/48783.jpg;https://clientmedia.trade-server.net/1211_glago/media/7/84/48785.jpg;https://clientmedia.trade-server.net/1211_glago/media/7/86/48787.jpg;;100% Baumwolle
8879;36630910;Anorak;Kurz geschnittener Anorak aus l„ssig gewaschenem Baumwoll-Material. Detailreich verarbeitet wird diese Jacke zum Allroundtalent.;Herren;DreiMaster;74533;4250713709479;1;4250713709479;3227;schwarz;XL;0;https://clientmedia.trade-server.net/1211_glago/media/7/78/48779.jpg;https://clientmedia.trade-server.net/1211_glago/media/7/80/48781.jpg;https://clientmedia.trade-server.net/1211_glago/media/7/82/48783.jpg;https://clientmedia.trade-server.net/1211_glago/media/7/84/48785.jpg;https://clientmedia.trade-server.net/1211_glago/media/7/86/48787.jpg;;100% Baumwolle
8879;36630910;Anorak;Kurz geschnittener Anorak aus l„ssig gewaschenem Baumwoll-Material. Detailreich verarbeitet wird diese Jacke zum Allroundtalent.;Herren;DreiMaster;74535;4250713709486;1;4250713709486;3227;schwarz;XXL;0;https://clientmedia.trade-server.net/1211_glago/media/7/78/48779.jpg;https://clientmedia.trade-server.net/1211_glago/media/7/80/48781.jpg;https://clientmedia.trade-server.net/1211_glago/media/7/82/48783.jpg;https://clientmedia.trade-server.net/1211_glago/media/7/84/48785.jpg;https://clientmedia.trade-server.net/1211_glago/media/7/86/48787.jpg;;100% Baumwolle
8681;35251686;Bluse;M„dels Bluse eng geschnitten aus kariertem Flanell, normaler Kragen, Spitzenband an vorderer und hinterer Passe, Armloch und Bndchen, Klappentaschen an der Brust, gerundetem Saum rmel k”nnen aufgekr„mpelt und mit einer Lasche fixiert werden;Damen;DreiMaster;70433;4250713765673;1;4250713765673;3327;marine kariert;XS;0;;;;;;;100% Baumwolle
8681;35251686;Bluse;M„dels Bluse eng geschnitten aus kariertem Flanell, normaler Kragen, Spitzenband an vorderer und hinterer Passe, Armloch und Bndchen, Klappentaschen an der Brust, gerundetem Saum rmel k”nnen aufgekr„mpelt und mit einer Lasche fixiert werden;Damen;DreiMaster;70435;4250713765680;1;4250713765680;3327;marine kariert;S;5;;;;;;;100% Baumwolle
8681;35251686;Bluse;M„dels Bluse eng geschnitten aus kariertem Flanell, normaler Kragen, Spitzenband an vorderer und hinterer Passe, Armloch und Bndchen, Klappentaschen an der Brust, gerundetem Saum rmel k”nnen aufgekr„mpelt und mit einer Lasche fixiert werden;Damen;DreiMaster;70437;4250713765697;1;4250713765697;3327;marine kariert;M;0;;;;;;;100% Baumwolle
8681;35251686;Bluse;M„dels Bluse eng geschnitten aus kariertem Flanell, normaler Kragen, Spitzenband an vorderer und hinterer Passe, Armloch und Bndchen, Klappentaschen an der Brust, gerundetem Saum rmel k”nnen aufgekr„mpelt und mit einer Lasche fixiert werden;Damen;DreiMaster;70439;4250713765703;1;4250713765703;3327;marine kariert;L;0;;;;;;;100% Baumwolle
8681;35251686;Bluse;M„dels Bluse eng geschnitten aus kariertem Flanell, normaler Kragen, Spitzenband an vorderer und hinterer Passe, Armloch und Bndchen, Klappentaschen an der Brust, gerundetem Saum rmel k”nnen aufgekr„mpelt und mit einer Lasche fixiert werden;Damen;DreiMaster;70441;4250713765710;1;4250713765710;3327;marine kariert;XL;0;;;;;;;100% Baumwolle
1627;36030473DB;Bikerjacke;Sensationelle Bikerjacke mit groáem Kragen aus superweichem Nappaleder mit aufw„ndigen Details. Die Jacke hat eine schr„g verlaufende Knopfleiste, eine angesetzte Kapuze und einen individuellen Armabschluá.;Damen;DreiMaster;15907;8699891177711;1;8699891177711;3200;dunkel braun;XS;0;https://clientmedia.trade-server.net/1211_glago/media/8/12/26813.jpg;https://clientmedia.trade-server.net/1211_glago/media/8/16/26817.jpg;https://clientmedia.trade-server.net/1211_glago/media/8/14/26815.jpg;https://clientmedia.trade-server.net/1211_glago/media/0/24/6025.jpg;https://clientmedia.trade-server.net/1211_glago/media/0/28/6029.jpg;;100% Leder
1627;36030473DB;Bikerjacke;Sensationelle Bikerjacke mit groáem Kragen aus superweichem Nappaleder mit aufw„ndigen Details. Die Jacke hat eine schr„g verlaufende Knopfleiste, eine angesetzte Kapuze und einen individuellen Armabschluá.;Damen;DreiMaster;15909;8699891177728;1;8699891177728;3200;dunkel braun;S;0;https://clientmedia.trade-server.net/1211_glago/media/8/12/26813.jpg;https://clientmedia.trade-server.net/1211_glago/media/8/16/26817.jpg;https://clientmedia.trade-server.net/1211_glago/media/8/14/26815.jpg;https://clientmedia.trade-server.net/1211_glago/media/0/24/6025.jpg;https://clientmedia.trade-server.net/1211_glago/media/0/28/6029.jpg;;100% Leder
1627;36030473DB;Bikerjacke;Sensationelle Bikerjacke mit groáem Kragen aus superweichem Nappaleder mit aufw„ndigen Details. Die Jacke hat eine schr„g verlaufende Knopfleiste, eine angesetzte Kapuze und einen individuellen Armabschluá.;Damen;DreiMaster;15911;8699891177735;1;8699891177735;3200;dunkel braun;M;0;https://clientmedia.trade-server.net/1211_glago/media/8/12/26813.jpg;https://clientmedia.trade-server.net/1211_glago/media/8/16/26817.jpg;https://clientmedia.trade-server.net/1211_glago/media/8/14/26815.jpg;https://clientmedia.trade-server.net/1211_glago/media/0/24/6025.jpg;https://clientmedia.trade-server.net/1211_glago/media/0/28/6029.jpg;;100% Leder
1627;36030473DB;Bikerjacke;Sensationelle Bikerjacke mit groáem Kragen aus superweichem Nappaleder mit aufw„ndigen Details. Die Jacke hat eine schr„g verlaufende Knopfleiste, eine angesetzte Kapuze und einen individuellen Armabschluá.;Damen;DreiMaster;15913;8699891177742;1;8699891177742;3200;dunkel braun;L;0;https://clientmedia.trade-server.net/1211_glago/media/8/12/26813.jpg;https://clientmedia.trade-server.net/1211_glago/media/8/16/26817.jpg;https://clientmedia.trade-server.net/1211_glago/media/8/14/26815.jpg;https://clientmedia.trade-server.net/1211_glago/media/0/24/6025.jpg;https://clientmedia.trade-server.net/1211_glago/media/0/28/6029.jpg;;100% Leder
1627;36030473DB;Bikerjacke;Sensationelle Bikerjacke mit groáem Kragen aus superweichem Nappaleder mit aufw„ndigen Details. Die Jacke hat eine schr„g verlaufende Knopfleiste, eine angesetzte Kapuze und einen individuellen Armabschluá.;Damen;DreiMaster;15915;8699891177759;1;8699891177759;3200;dunkel braun;XL;0;https://clientmedia.trade-server.net/1211_glago/media/8/12/26813.jpg;https://clientmedia.trade-server.net/1211_glago/media/8/16/26817.jpg;https://clientmedia.trade-server.net/1211_glago/media/8/14/26815.jpg;https://clientmedia.trade-server.net/1211_glago/media/0/24/6025.jpg;https://clientmedia.trade-server.net/1211_glago/media/0/28/6029.jpg;;100% Leder
1629;36030473ST;Bikerjacke;Sensationelle Bikerjacke mit groáem Kragen aus superweichem Nappaleder mit aufw„ndigen Details. Die Jacke hat eine schr„g verlaufende Knopfleiste, eine angesetzte Kapuze und einen individuellen Armabschluá.;Damen;DreiMaster;15917;8699891177766;1;8699891177766;3200;stein;XS;0;https://clientmedia.trade-server.net/1211_glago/media/0/32/6033.jpg;https://clientmedia.trade-server.net/1211_glago/media/0/40/6041.jpg;https://clientmedia.trade-server.net/1211_glago/media/0/36/6037.jpg;https://clientmedia.trade-server.net/1211_glago/media/0/34/6035.jpg;https://clientmedia.trade-server.net/1211_glago/media/0/38/6039.jpg;;100% Leder
1629;36030473ST;Bikerjacke;Sensationelle Bikerjacke mit groáem Kragen aus superweichem Nappaleder mit aufw„ndigen Details. Die Jacke hat eine schr„g verlaufende Knopfleiste, eine angesetzte Kapuze und einen individuellen Armabschluá.;Damen;DreiMaster;15919;8699891177773;1;8699891177773;3200;stein;S;0;https://clientmedia.trade-server.net/1211_glago/media/0/32/6033.jpg;https://clientmedia.trade-server.net/1211_glago/media/0/40/6041.jpg;https://clientmedia.trade-server.net/1211_glago/media/0/36/6037.jpg;https://clientmedia.trade-server.net/1211_glago/media/0/34/6035.jpg;https://clientmedia.trade-server.net/1211_glago/media/0/38/6039.jpg;;100% Leder
1629;36030473ST;Bikerjacke;Sensationelle Bikerjacke mit groáem Kragen aus superweichem Nappaleder mit aufw„ndigen Details. Die Jacke hat eine schr„g verlaufende Knopfleiste, eine angesetzte Kapuze und einen individuellen Armabschluá.;Damen;DreiMaster;15921;8699891177780;1;8699891177780;3200;stein;M;0;https://clientmedia.trade-server.net/1211_glago/media/0/32/6033.jpg;https://clientmedia.trade-server.net/1211_glago/media/0/40/6041.jpg;https://clientmedia.trade-server.net/1211_glago/media/0/36/6037.jpg;https://clientmedia.trade-server.net/1211_glago/media/0/34/6035.jpg;https://clientmedia.trade-server.net/1211_glago/media/0/38/6039.jpg;;100% Leder
1629;36030473ST;Bikerjacke;Sensationelle Bikerjacke mit groáem Kragen aus superweichem Nappaleder mit aufw„ndigen Details. Die Jacke hat eine schr„g verlaufende Knopfleiste, eine angesetzte Kapuze und einen individuellen Armabschluá.;Damen;DreiMaster;15923;8699891177797;1;8699891177797;3200;stein;L;0;https://clientmedia.trade-server.net/1211_glago/media/0/32/6033.jpg;https://clientmedia.trade-server.net/1211_glago/media/0/40/6041.jpg;https://clientmedia.trade-server.net/1211_glago/media/0/36/6037.jpg;https://clientmedia.trade-server.net/1211_glago/media/0/34/6035.jpg;https://clientmedia.trade-server.net/1211_glago/media/0/38/6039.jpg;;100% Leder
1629;36030473ST;Bikerjacke;Sensationelle Bikerjacke mit groáem Kragen aus superweichem Nappaleder mit aufw„ndigen Details. Die Jacke hat eine schr„g verlaufende Knopfleiste, eine angesetzte Kapuze und einen individuellen Armabschluá.;Damen;DreiMaster;15925;8699891177803;1;8699891177803;3200;stein;XL;0;https://clientmedia.trade-server.net/1211_glago/media/0/32/6033.jpg;https://clientmedia.trade-server.net/1211_glago/media/0/40/6041.jpg;https://clientmedia.trade-server.net/1211_glago/media/0/36/6037.jpg;https://clientmedia.trade-server.net/1211_glago/media/0/34/6035.jpg;https://clientmedia.trade-server.net/1211_glago/media/0/38/6039.jpg;;100% Leder
7309;85131425n;Anorak;Detailreich verarbeiteter Anorak aus leicht gl„nzendem beschichteten Material.  Die trendstarke Verarbeitung und die tolle Passform komplettieren den tollen neuen Casual-Look. Der perfekte Begleiter an kalten Wintertagen.;Herren;DreiMaster;50181;8697741900052;1;8697741900052;3327;marine;XXL;0;;;;;;;100 % Polyester
7309;85131425n;Anorak;Detailreich verarbeiteter Anorak aus leicht gl„nzendem beschichteten Material.  Die trendstarke Verarbeitung und die tolle Passform komplettieren den tollen neuen Casual-Look. Der perfekte Begleiter an kalten Wintertagen.;Herren;DreiMaster;50183;8697741900069;1;8697741900069;3327;marine;L;0;;;;;;;100 % Polyester
7309;85131425n;Anorak;Detailreich verarbeiteter Anorak aus leicht gl„nzendem beschichteten Material.  Die trendstarke Verarbeitung und die tolle Passform komplettieren den tollen neuen Casual-Look. Der perfekte Begleiter an kalten Wintertagen.;Herren;DreiMaster;50185;8697741900076;1;8697741900076;3327;marine;XL;0;;;;;;;100 % Polyester
7309;85131425n;Anorak;Detailreich verarbeiteter Anorak aus leicht gl„nzendem beschichteten Material.  Die trendstarke Verarbeitung und die tolle Passform komplettieren den tollen neuen Casual-Look. Der perfekte Begleiter an kalten Wintertagen.;Herren;DreiMaster;50187;8697741900083;1;8697741900083;3327;marine;M;0;;;;;;;100 % Polyester
7309;85131425n;Anorak;Detailreich verarbeiteter Anorak aus leicht gl„nzendem beschichteten Material.  Die trendstarke Verarbeitung und die tolle Passform komplettieren den tollen neuen Casual-Look. Der perfekte Begleiter an kalten Wintertagen.;Herren;DreiMaster;50189;8697741900106;1;8697741900106;3327;marine;S;0;;;;;;;100 % Polyester
7309;85131425n;Anorak;Detailreich verarbeiteter Anorak aus leicht gl„nzendem beschichteten Material.  Die trendstarke Verarbeitung und die tolle Passform komplettieren den tollen neuen Casual-Look. Der perfekte Begleiter an kalten Wintertagen.;Herren;DreiMaster;50191;8697741900113;1;8697741900113;3327;braun;S;0;https://clientmedia.trade-server.net/1211_glago/media/6/70/165671.jpg;https://clientmedia.trade-server.net/1211_glago/media/6/72/165673.jpg;https://clientmedia.trade-server.net/1211_glago/media/6/74/165675.jpg;https://clientmedia.trade-server.net/1211_glago/media/6/76/165677.jpg;;;100 % Polyester
7309;85131425n;Anorak;Detailreich verarbeiteter Anorak aus leicht gl„nzendem beschichteten Material.  Die trendstarke Verarbeitung und die tolle Passform komplettieren den tollen neuen Casual-Look. Der perfekte Begleiter an kalten Wintertagen.;Herren;DreiMaster;50193;8697741900137;1;8697741900137;3327;braun;M;0;https://clientmedia.trade-server.net/1211_glago/media/6/70/165671.jpg;https://clientmedia.trade-server.net/1211_glago/media/6/72/165673.jpg;https://clientmedia.trade-server.net/1211_glago/media/6/74/165675.jpg;https://clientmedia.trade-server.net/1211_glago/media/6/76/165677.jpg;;;100 % Polyester
7309;85131425n;Anorak;Detailreich verarbeiteter Anorak aus leicht gl„nzendem beschichteten Material.  Die trendstarke Verarbeitung und die tolle Passform komplettieren den tollen neuen Casual-Look. Der perfekte Begleiter an kalten Wintertagen.;Herren;DreiMaster;50195;8697741900144;1;8697741900144;3327;braun;L;0;https://clientmedia.trade-server.net/1211_glago/media/6/70/165671.jpg;https://clientmedia.trade-server.net/1211_glago/media/6/72/165673.jpg;https://clientmedia.trade-server.net/1211_glago/media/6/74/165675.jpg;https://clientmedia.trade-server.net/1211_glago/media/6/76/165677.jpg;;;100 % Polyester
7309;85131425n;Anorak;Detailreich verarbeiteter Anorak aus leicht gl„nzendem beschichteten Material.  Die trendstarke Verarbeitung und die tolle Passform komplettieren den tollen neuen Casual-Look. Der perfekte Begleiter an kalten Wintertagen.;Herren;DreiMaster;50197;8697741900151;1;8697741900151;3327;braun;XL;0;https://clientmedia.trade-server.net/1211_glago/media/6/70/165671.jpg;https://clientmedia.trade-server.net/1211_glago/media/6/72/165673.jpg;https://clientmedia.trade-server.net/1211_glago/media/6/74/165675.jpg;https://clientmedia.trade-server.net/1211_glago/media/6/76/165677.jpg;;;100 % Polyester
7309;85131425n;Anorak;Detailreich verarbeiteter Anorak aus leicht gl„nzendem beschichteten Material.  Die trendstarke Verarbeitung und die tolle Passform komplettieren den tollen neuen Casual-Look. Der perfekte Begleiter an kalten Wintertagen.;Herren;DreiMaster;50199;8697741900168;1;8697741900168;3327;braun;XXL;0;https://clientmedia.trade-server.net/1211_glago/media/6/70/165671.jpg;https://clientmedia.trade-server.net/1211_glago/media/6/72/165673.jpg;https://clientmedia.trade-server.net/1211_glago/media/6/74/165675.jpg;https://clientmedia.trade-server.net/1211_glago/media/6/76/165677.jpg;;;100 % Polyester
7307;85131424n;Parka;Detailreich verarbeiteter Parka aus leicht gl„nzendem beschichteten Material.  Die trendstarke Verarbeitung und die tolle Passform komplettieren den tollen neuen Casual-Look. Der perfekte Begleiter an kalten Wintertagen.;Herren;DreiMaster;50201;8697741900175;1;8697741900175;3327;marine;S;0;https://clientmedia.trade-server.net/1211_glago/media/6/02/165603.jpg;https://clientmedia.trade-server.net/1211_glago/media/6/04/165605.jpg;https://clientmedia.trade-server.net/1211_glago/media/6/06/165607.jpg;https://clientmedia.trade-server.net/1211_glago/media/6/08/165609.jpg;;;100 % Polyester
7307;85131424n;Parka;Detailreich verarbeiteter Parka aus leicht gl„nzendem beschichteten Material.  Die trendstarke Verarbeitung und die tolle Passform komplettieren den tollen neuen Casual-Look. Der perfekte Begleiter an kalten Wintertagen.;Herren;DreiMaster;50203;8697741900182;1;8697741900182;3327;marine;M;0;https://clientmedia.trade-server.net/1211_glago/media/6/02/165603.jpg;https://clientmedia.trade-server.net/1211_glago/media/6/04/165605.jpg;https://clientmedia.trade-server.net/1211_glago/media/6/06/165607.jpg;https://clientmedia.trade-server.net/1211_glago/media/6/08/165609.jpg;;;100 % Polyester
7307;85131424n;Parka;Detailreich verarbeiteter Parka aus leicht gl„nzendem beschichteten Material.  Die trendstarke Verarbeitung und die tolle Passform komplettieren den tollen neuen Casual-Look. Der perfekte Begleiter an kalten Wintertagen.;Herren;DreiMaster;50209;8697741900212;1;8697741900212;3327;marine;L;0;https://clientmedia.trade-server.net/1211_glago/media/6/02/165603.jpg;https://clientmedia.trade-server.net/1211_glago/media/6/04/165605.jpg;https://clientmedia.trade-server.net/1211_glago/media/6/06/165607.jpg;https://clientmedia.trade-server.net/1211_glago/media/6/08/165609.jpg;;;100 % Polyester
7307;85131424n;Parka;Detailreich verarbeiteter Parka aus leicht gl„nzendem beschichteten Material.  Die trendstarke Verarbeitung und die tolle Passform komplettieren den tollen neuen Casual-Look. Der perfekte Begleiter an kalten Wintertagen.;Herren;DreiMaster;50211;8697741900229;1;8697741900229;3327;marine;XL;0;https://clientmedia.trade-server.net/1211_glago/media/6/02/165603.jpg;https://clientmedia.trade-server.net/1211_glago/media/6/04/165605.jpg;https://clientmedia.trade-server.net/1211_glago/media/6/06/165607.jpg;https://clientmedia.trade-server.net/1211_glago/media/6/08/165609.jpg;;;100 % Polyester
7307;85131424n;Parka;Detailreich verarbeiteter Parka aus leicht gl„nzendem beschichteten Material.  Die trendstarke Verarbeitung und die tolle Passform komplettieren den tollen neuen Casual-Look. Der perfekte Begleiter an kalten Wintertagen.;Herren;DreiMaster;50213;8697741900236;1;8697741900236;3327;marine;XXL;0;https://clientmedia.trade-server.net/1211_glago/media/6/02/165603.jpg;https://clientmedia.trade-server.net/1211_glago/media/6/04/165605.jpg;https://clientmedia.trade-server.net/1211_glago/media/6/06/165607.jpg;https://clientmedia.trade-server.net/1211_glago/media/6/08/165609.jpg;;;100 % Polyester
7297;36131402n;Anorak;Angesagte Jacke mit aufwendiger Verarbeitung. Die tolle Passform und die trendstarken Details komplettieren den tollen neuen Look.;Damen;DreiMaster;50331;8697741900892;1;8697741900892;3327;braun;XS;0;https://clientmedia.trade-server.net/1211_glago/media/6/36/165637.jpg;https://clientmedia.trade-server.net/1211_glago/media/6/38/165639.jpg;https://clientmedia.trade-server.net/1211_glago/media/6/40/165641.jpg;https://clientmedia.trade-server.net/1211_glago/media/6/42/165643.jpg;;;100 % Nylon
7297;36131402n;Anorak;Angesagte Jacke mit aufwendiger Verarbeitung. Die tolle Passform und die trendstarken Details komplettieren den tollen neuen Look.;Damen;DreiMaster;50333;8697741900908;1;8697741900908;3327;braun;S;0;https://clientmedia.trade-server.net/1211_glago/media/6/36/165637.jpg;https://clientmedia.trade-server.net/1211_glago/media/6/38/165639.jpg;https://clientmedia.trade-server.net/1211_glago/media/6/40/165641.jpg;https://clientmedia.trade-server.net/1211_glago/media/6/42/165643.jpg;;;100 % Nylon
7297;36131402n;Anorak;Angesagte Jacke mit aufwendiger Verarbeitung. Die tolle Passform und die trendstarken Details komplettieren den tollen neuen Look.;Damen;DreiMaster;50335;8697741900915;1;8697741900915;3327;braun;M;0;https://clientmedia.trade-server.net/1211_glago/media/6/36/165637.jpg;https://clientmedia.trade-server.net/1211_glago/media/6/38/165639.jpg;https://clientmedia.trade-server.net/1211_glago/media/6/40/165641.jpg;https://clientmedia.trade-server.net/1211_glago/media/6/42/165643.jpg;;;100 % Nylon
7297;36131402n;Anorak;Angesagte Jacke mit aufwendiger Verarbeitung. Die tolle Passform und die trendstarken Details komplettieren den tollen neuen Look.;Damen;DreiMaster;50337;8697741900922;1;8697741900922;3327;braun;L;0;https://clientmedia.trade-server.net/1211_glago/media/6/36/165637.jpg;https://clientmedia.trade-server.net/1211_glago/media/6/38/165639.jpg;https://clientmedia.trade-server.net/1211_glago/media/6/40/165641.jpg;https://clientmedia.trade-server.net/1211_glago/media/6/42/165643.jpg;;;100 % Nylon
7297;36131402n;Anorak;Angesagte Jacke mit aufwendiger Verarbeitung. Die tolle Passform und die trendstarken Details komplettieren den tollen neuen Look.;Damen;DreiMaster;50339;8697741900939;1;8697741900939;3327;braun;XL;0;https://clientmedia.trade-server.net/1211_glago/media/6/36/165637.jpg;https://clientmedia.trade-server.net/1211_glago/media/6/38/165639.jpg;https://clientmedia.trade-server.net/1211_glago/media/6/40/165641.jpg;https://clientmedia.trade-server.net/1211_glago/media/6/42/165643.jpg;;;100 % Nylon
7297;36131402n;Anorak;Angesagte Jacke mit aufwendiger Verarbeitung. Die tolle Passform und die trendstarken Details komplettieren den tollen neuen Look.;Damen;DreiMaster;50341;8697741900946;1;8697741900946;3327;marine;XS;0;https://clientmedia.trade-server.net/1211_glago/media/6/44/165645.jpg;https://clientmedia.trade-server.net/1211_glago/media/6/46/165647.jpg;https://clientmedia.trade-server.net/1211_glago/media/6/48/165649.jpg;https://clientmedia.trade-server.net/1211_glago/media/6/50/165651.jpg;;;100 % Nylon
7297;36131402n;Anorak;Angesagte Jacke mit aufwendiger Verarbeitung. Die tolle Passform und die trendstarken Details komplettieren den tollen neuen Look.;Damen;DreiMaster;50343;8697741900953;1;8697741900953;3327;marine;S;0;https://clientmedia.trade-server.net/1211_glago/media/6/44/165645.jpg;https://clientmedia.trade-server.net/1211_glago/media/6/46/165647.jpg;https://clientmedia.trade-server.net/1211_glago/media/6/48/165649.jpg;https://clientmedia.trade-server.net/1211_glago/media/6/50/165651.jpg;;;100 % Nylon
7297;36131402n;Anorak;Angesagte Jacke mit aufwendiger Verarbeitung. Die tolle Passform und die trendstarken Details komplettieren den tollen neuen Look.;Damen;DreiMaster;50345;8697741900977;1;8697741900977;3327;marine;M;0;https://clientmedia.trade-server.net/1211_glago/media/6/44/165645.jpg;https://clientmedia.trade-server.net/1211_glago/media/6/46/165647.jpg;https://clientmedia.trade-server.net/1211_glago/media/6/48/165649.jpg;https://clientmedia.trade-server.net/1211_glago/media/6/50/165651.jpg;;;100 % Nylon
7297;36131402n;Anorak;Angesagte Jacke mit aufwendiger Verarbeitung. Die tolle Passform und die trendstarken Details komplettieren den tollen neuen Look.;Damen;DreiMaster;50347;8697741900984;1;8697741900984;3327;marine;L;0;https://clientmedia.trade-server.net/1211_glago/media/6/44/165645.jpg;https://clientmedia.trade-server.net/1211_glago/media/6/46/165647.jpg;https://clientmedia.trade-server.net/1211_glago/media/6/48/165649.jpg;https://clientmedia.trade-server.net/1211_glago/media/6/50/165651.jpg;;;100 % Nylon
7297;36131402n;Anorak;Angesagte Jacke mit aufwendiger Verarbeitung. Die tolle Passform und die trendstarken Details komplettieren den tollen neuen Look.;Damen;DreiMaster;50349;8697741900991;1;8697741900991;3327;marine;XL;0;https://clientmedia.trade-server.net/1211_glago/media/6/44/165645.jpg;https://clientmedia.trade-server.net/1211_glago/media/6/46/165647.jpg;https://clientmedia.trade-server.net/1211_glago/media/6/48/165649.jpg;https://clientmedia.trade-server.net/1211_glago/media/6/50/165651.jpg;;;100 % Nylon
4449;573-2012g;Schal;Der luftig leichte Schal ist durch den sch”nen Alloverprint ein echter Eyecatcher.;Damen;myMO Accessories;29561;8697741797799;1;8697741797799;7206;gelb;onesize;2;;;;;;;100% Viskose
8905;35311164;Schlupfbluse;DamenBluse,Kapuze,vM geschnrt,Eingrifft;Damen;DreiMaster;75061;4055179125333;1;4055179125333;3308;chambray blau + Streifen;XS;0;;;;;;;100% Baumwolle
8905;35311164;Schlupfbluse;DamenBluse,Kapuze,vM geschnrt,Eingrifft;Damen;DreiMaster;75063;4055179125340;1;4055179125340;3308;chambray blau + Streifen;M;0;;;;;;;100% Baumwolle
8905;35311164;Schlupfbluse;DamenBluse,Kapuze,vM geschnrt,Eingrifft;Damen;DreiMaster;75065;4055179125357;1;4055179125357;3308;chambray blau + Streifen;L;0;;;;;;;100% Baumwolle
8905;35311164;Schlupfbluse;DamenBluse,Kapuze,vM geschnrt,Eingrifft;Damen;DreiMaster;75067;4055179125364;1;4055179125364;3308;chambray blau + Streifen;XL;0;;;;;;;100% Baumwolle
8905;35311164;Schlupfbluse;DamenBluse,Kapuze,vM geschnrt,Eingrifft;Damen;DreiMaster;75069;4250713773487;1;4250713773487;3308;chambray blau + Streifen;S;1;;;;;;;100% Baumwolle
